@relation dataset_1

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 {nom_2_0,nom_2_1,nom_2_2,nom_2_3,nom_2_4,nom_2_5}
@attribute col3 numeric
@attribute col4 numeric
@attribute class {class0,class1,class2}

@data
-0.004265,0,nom_2_1,0,?,class0
10.822185,1,nom_2_4,1,?,class2
-0.881353,1,nom_2_1,1,?,class0
0.364821,0,nom_2_1,0,?,class0
1.032829,1,nom_2_1,1,?,class0
6.596525,1,nom_2_2,1,?,class1
0.673673,1,nom_2_0,1,?,class0
?,0,nom_2_1,0,?,class0
0.77383,1,nom_2_1,1,?,class0
9.292429,0,nom_2_3,0,?,class2
-0.291681,0,nom_2_0,0,?,class0
0.655746,1,nom_2_0,1,?,class0
9.81394,1,nom_2_4,1,?,class2
0.546444,1,nom_2_1,1,?,class0
0.476645,1,nom_2_1,1,?,class0
-0.307299,0,nom_2_0,0,?,class0
-0.097943,0,nom_2_0,0,?,class0
1.5957,1,nom_2_1,1,?,class0
-0.809001,0,nom_2_0,0,?,class0
-0.018825,0,nom_2_0,0,?,class0
?,1,nom_2_0,1,?,class0
-1036.702872,0,nom_2_0,0,?,class0
0.306796,1,nom_2_0,1,?,class0
-0.761769,0,nom_2_0,0,?,class0
0.513689,0,nom_2_0,0,?,class0
-0.06385,0,nom_2_1,0,?,class0
0.853579,1,nom_2_1,1,?,class0
-1.713093,0,nom_2_0,0,?,class0
0.356552,0,nom_2_0,0,?,class0
-0.107384,1,nom_2_0,1,?,class0
-0.269392,0,nom_2_0,0,?,class0
-0.917737,0,nom_2_0,0,?,class0
-0.138072,1,nom_2_0,1,?,class0
-0.12982,1,nom_2_1,1,?,class0
-0.171535,0,nom_2_1,0,?,class0
4.639606,1,nom_2_2,1,?,class1
0.005039,0,nom_2_0,0,?,class0
0.942833,1,nom_2_1,1,?,class0
0.807089,0,nom_2_0,0,?,class0
-2.309985,0,nom_2_0,0,?,class0
1.348434,1,nom_2_1,1,?,class0
-0.113057,1,nom_2_1,1,?,class0
0.432036,1,nom_2_1,1,?,class0
0.634927,1,nom_2_0,1,?,class0
0.4331,1,nom_2_1,1,?,class0
1.129404,1,nom_2_0,1,?,class0
0.273832,1,nom_2_0,1,?,class0
10.448969,0,nom_2_3,0,?,class2
0.784973,1,nom_2_1,1,?,class0
-0.222239,0,nom_2_1,0,?,class0
-0.776188,0,nom_2_0,0,?,class0
0.52942,0,nom_2_0,0,?,class0
1.002224,1,nom_2_1,1,?,class0
-1.587728,0,nom_2_0,0,?,class0
3.860875,0,nom_2_1,0,?,class1
-0.561236,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,?
1204.82906,1,nom_2_1,1,?,class0
0.326284,0,nom_2_0,0,?,class0
3.114635,0,nom_2_2,0,?,class1
-0.468298,0,nom_2_0,0,?,?
0.156071,1,nom_2_1,1,?,class0
1.262483,1,nom_2_1,1,?,class0
-1.106873,0,nom_2_1,0,?,class0
-0.4867,0,nom_2_0,0,?,?
9.577156,0,nom_2_3,0,?,class2
5.873249,1,nom_2_2,1,?,class1
0.557464,0,nom_2_0,0,?,class0
87.06499,0,nom_2_1,0,?,class0
1.525467,1,nom_2_1,1,?,class0
1.575123,1,nom_2_1,1,?,?
5.344717,1,nom_2_2,1,?,class1
3.297781,1,nom_2_1,1,?,class0
1.044263,1,nom_2_1,1,?,class0
0.681709,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,class0
-0.782319,0,nom_2_0,0,?,class0
0.299325,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,class0
-0.239666,0,nom_2_0,0,?,class0
0.756031,1,nom_2_1,1,?,class0
-0.447322,0,nom_2_0,0,?,class0
0.081088,1,nom_2_0,1,?,class0
0.728174,1,nom_2_0,1,?,class0
?,0,nom_2_0,0,?,class0
-0.222295,1,nom_2_1,1,?,class0
-0.45318,0,nom_2_1,0,?,class0
10.219588,1,nom_2_4,1,?,class2
-0.061536,0,nom_2_0,0,?,class0
-0.261748,0,nom_2_0,0,?,class0
0.602134,1,nom_2_1,1,?,class0
-1.863976,0,nom_2_0,0,?,class0
576.69978,1,nom_2_0,1,?,class0
0.939625,1,nom_2_1,1,?,class0
10.470781,1,nom_2_4,1,?,class2
5.562726,0,nom_2_2,0,?,class1
-0.123,0,nom_2_0,0,?,class0
-0.503638,0,nom_2_0,0,?,class0
11.272,1,nom_2_4,1,?,class2
-0.736393,0,nom_2_0,0,?,class0
0.144911,0,nom_2_0,0,?,class0
-0.625004,0,nom_2_0,0,?,class0
0.429425,1,nom_2_1,1,?,class0
-1119.575022,1,nom_2_0,1,?,class0
0.031144,1,nom_2_0,1,?,class0
-0.216056,1,nom_2_0,1,?,class0
-0.148273,0,nom_2_0,0,?,class0
1.326596,1,nom_2_1,1,?,class0
1.050305,1,nom_2_1,1,?,class0
-1458.844637,0,nom_2_0,0,?,class0
0.430891,1,nom_2_1,1,?,class0
-1040.782913,0,nom_2_0,0,?,class0
0.550699,1,nom_2_1,1,?,class0
0.408106,1,nom_2_1,1,?,class0
-1.026442,1,nom_2_0,1,?,class0
1915.186225,1,nom_2_1,1,?,class0
0.580418,1,nom_2_1,1,?,class0
-807.752149,0,nom_2_0,0,?,class0
0.05989,1,nom_2_1,1,?,class0
0.78876,1,nom_2_0,1,?,class0
0.324461,0,nom_2_1,0,?,class0
-0.014912,1,nom_2_1,1,?,class0
-900.737253,0,nom_2_0,0,?,class0
2.024956,1,nom_2_1,1,?,class0
4.75893,0,nom_2_2,0,?,class1
516.945544,1,nom_2_1,1,?,class0
1.344553,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,class0
-1.096586,0,nom_2_0,0,?,?
0.717256,1,nom_2_1,1,?,class0
8.157249,0,nom_2_3,0,?,class2
-229.591142,1,nom_2_0,1,?,class0
-0.456981,0,nom_2_0,0,?,class0
0.393705,1,nom_2_0,1,?,class0
-0.613803,0,nom_2_0,0,?,class0
-1.167753,0,nom_2_0,0,?,class0
-1.372068,0,nom_2_0,0,?,class0
1.304241,1,nom_2_1,1,?,class0
1.434592,1,nom_2_1,1,?,class0
-0.936023,0,nom_2_0,0,?,class0
10.375021,1,nom_2_4,1,?,class2
-0.179475,0,nom_2_0,0,?,class0
-1.296966,0,nom_2_0,0,?,class0
4.281248,0,nom_2_2,0,?,class1
0.631702,1,nom_2_1,1,?,class0
0.834196,0,nom_2_0,0,?,class0
0.143464,0,nom_2_0,0,?,class0
-0.416436,0,nom_2_0,0,?,class0
0.442397,1,nom_2_1,1,?,class0
0.259537,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
-0.259623,0,nom_2_1,0,?,class0
0.493561,0,nom_2_0,0,?,class0
-0.049892,0,nom_2_0,0,?,class0
-1.048462,0,nom_2_0,0,?,class0
-0.289385,1,nom_2_0,1,?,class0
0.279657,1,nom_2_1,1,?,class0
4.621185,1,nom_2_2,1,?,class1
0.116769,1,nom_2_1,1,?,class0
0.237665,1,nom_2_1,1,?,class0
-0.499001,0,nom_2_0,0,?,class0
-1.366503,0,nom_2_0,0,?,class0
1.454391,1,nom_2_1,1,?,class0
6.047924,1,nom_2_2,1,?,class1
9.875668,0,nom_2_4,0,?,class2
-0.90456,0,nom_2_0,0,?,class0
0.080849,0,nom_2_0,0,?,?
-0.738674,0,nom_2_0,0,?,class0
-0.716439,1,nom_2_0,1,?,class0
-1.614161,0,nom_2_0,0,?,class0
0.481597,1,nom_2_1,1,?,class0
-0.540555,0,nom_2_0,0,?,class0
1.870779,1,nom_2_1,1,?,class0
-1.612594,0,nom_2_0,0,?,class0
-0.366967,0,nom_2_0,0,?,class0
5.732194,1,nom_2_2,1,?,class1
3.599385,0,nom_2_2,0,?,class1
-2.484996,0,nom_2_0,0,?,class0
-1.29381,0,nom_2_0,0,?,class0
0.012937,0,nom_2_0,0,?,class0
9.872623,0,nom_2_3,0,?,class2
1.172269,1,nom_2_1,1,?,class0
-1.94273,0,nom_2_0,0,?,class0
0.298096,0,nom_2_1,0,?,class0
0.039096,0,nom_2_0,0,?,class0
-0.132054,0,nom_2_0,0,?,class0
2.348248,1,nom_2_1,1,?,class0
-1.456045,0,nom_2_0,0,?,class0
4.401891,1,nom_2_2,1,?,class1
-0.765127,0,nom_2_0,0,?,class0
0.516019,1,nom_2_0,1,?,class0
-0.556623,0,nom_2_0,0,?,class0
0.403177,0,nom_2_0,0,?,class0
-0.289494,0,nom_2_0,0,?,class0
?,1,nom_2_0,1,?,class0
?,1,nom_2_1,1,?,class0
-1.023924,0,nom_2_0,0,?,class0
-641.744371,0,nom_2_0,0,?,class0
0.239922,1,nom_2_0,1,?,class0
-1.507836,0,nom_2_0,0,?,class0
0.966411,1,nom_2_1,1,?,class0
-1.360544,0,nom_2_0,0,?,class0
0.601133,1,nom_2_1,1,?,class0
-0.256075,0,nom_2_0,0,?,?
?,0,nom_2_1,0,?,?
1.004393,1,nom_2_1,1,?,class0
0.261327,1,nom_2_1,1,?,class0
-482.605571,1,nom_2_0,1,?,class0
12.041134,1,nom_2_4,1,?,class2
-0.784489,1,nom_2_0,1,?,class0
-1.359454,0,nom_2_0,0,?,class0
-0.712187,0,nom_2_0,0,?,class0
-0.313196,1,nom_2_0,1,?,?
0.537948,0,nom_2_1,0,?,class0
?,1,nom_2_1,1,?,class0
0.657236,1,nom_2_0,1,?,class0
1.316729,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
-0.687338,0,nom_2_0,0,?,class0
0.502231,1,nom_2_0,1,?,class0
0.147684,1,nom_2_1,1,?,class0
-2.118303,0,nom_2_0,0,?,class0
?,1,nom_2_0,1,?,class0
-0.684274,0,nom_2_1,0,?,class0
-357.323833,0,nom_2_0,0,?,?
1133.143477,1,nom_2_1,1,?,class0
0.252382,1,nom_2_1,1,?,class0
-1.69479,0,nom_2_0,0,?,class0
0.344589,0,nom_2_0,0,?,class0
0.73767,1,nom_2_1,1,?,class0
-0.959376,0,nom_2_0,0,?,class0
-0.151568,1,nom_2_0,1,?,class0
-2.219559,0,nom_2_0,0,?,class0
1484.709251,1,nom_2_1,1,?,class0
-0.424256,0,nom_2_0,0,?,class0
0.167939,0,nom_2_1,0,?,?
2.071077,1,nom_2_1,1,?,class0
8.898208,0,nom_2_3,0,?,class2
-1.074829,0,nom_2_0,0,?,class0
-1.866058,0,nom_2_0,0,?,class0
0.456277,0,nom_2_0,0,?,class0
-159.388813,0,nom_2_1,0,?,class0
0.893086,1,nom_2_1,1,?,class0
2.011541,1,nom_2_1,1,?,class0
-0.029571,0,nom_2_0,0,?,class0
1.200713,1,nom_2_1,1,?,class0
-1.199163,0,nom_2_0,0,?,class0
0.976325,1,nom_2_0,1,?,class0
-0.177341,1,nom_2_1,1,?,class0
0.267826,1,nom_2_1,1,?,class0
-0.756665,0,nom_2_0,0,?,class0
-0.616777,0,nom_2_0,0,?,class0
1.914536,1,nom_2_1,1,?,class0
0.847469,1,nom_2_1,1,?,class0
0.087611,1,nom_2_1,1,?,class0
0.998229,1,nom_2_1,1,?,class0
0.480431,1,nom_2_1,1,?,class0
0.492053,1,nom_2_1,1,?,class0
-391.560865,1,nom_2_0,1,?,class0
1.322052,1,nom_2_1,1,?,class0
1.209431,1,nom_2_1,1,?,class0
-1.075939,0,nom_2_0,0,?,class0
-0.63207,0,nom_2_0,0,?,?
2.881559,0,nom_2_2,0,?,class1
-1.015504,1,nom_2_0,1,?,class0
-0.655239,1,nom_2_0,1,?,class0
0.444851,1,nom_2_1,1,?,class0
0.743555,1,nom_2_1,1,?,class0
0.446613,0,nom_2_0,0,?,class0
-0.563614,0,nom_2_0,0,?,?
1.235917,1,nom_2_0,1,?,class0
0.966021,1,nom_2_1,1,?,class0
1.325905,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
-0.782179,0,nom_2_0,0,?,class0
0.854261,1,nom_2_1,1,?,class0
487.037429,1,nom_2_0,1,?,class0
0.516895,1,nom_2_1,1,?,class0
0.832288,1,nom_2_0,1,?,class0
-0.008199,0,nom_2_1,0,?,?
-0.726769,0,nom_2_0,0,?,class0
-0.468621,0,nom_2_0,0,?,class0
1270.8405,1,nom_2_1,1,?,class0
0.794969,1,nom_2_1,1,?,class0
11.10443,1,nom_2_4,1,?,class2
0.300664,1,nom_2_1,1,?,class0
0.14118,0,nom_2_1,0,?,class0
11.2445,1,nom_2_4,1,?,class2
0.412215,1,nom_2_1,1,?,class0
-580.646684,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
1.543572,1,nom_2_1,1,?,class0
-0.63298,0,nom_2_0,0,?,class0
0.258919,0,nom_2_0,0,?,class0
?,1,nom_2_4,1,?,class2
0.741193,1,nom_2_1,1,?,class0
0.738525,1,nom_2_1,1,?,class0
1.242356,1,nom_2_1,1,?,class0
1763.298461,1,nom_2_1,1,?,class0
-0.474206,1,nom_2_0,1,?,class0
0.219409,0,nom_2_0,0,?,class0
4.55704,0,nom_2_2,0,?,class1
-0.425785,0,nom_2_0,0,?,class0
-0.781148,0,nom_2_0,0,?,class0
0.142817,0,nom_2_1,0,?,class0
1.119609,1,nom_2_1,1,?,class0
0.251477,0,nom_2_0,0,?,class0
-0.816468,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
-1.36961,0,nom_2_0,0,?,class0
?,0,nom_2_1,0,?,class0
0.17078,1,nom_2_0,1,?,class0
-1718.973048,0,nom_2_0,0,?,class0
1.191363,0,nom_2_0,0,?,class0
0.623055,1,nom_2_1,1,?,class0
-0.03646,1,nom_2_1,1,?,class0
-0.82498,1,nom_2_0,1,?,class0
-1.336175,0,nom_2_0,0,?,class0
5.314017,1,nom_2_2,1,?,class1
-1.667749,0,nom_2_0,0,?,class0
0.580347,1,nom_2_1,1,?,class0
?,1,nom_2_2,1,?,class1
10.781118,1,nom_2_4,1,?,class2
10.147063,0,nom_2_3,0,?,class2
-0.848371,0,nom_2_0,0,?,class0
1.698272,1,nom_2_1,1,?,class0
-0.649706,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
-0.539701,0,nom_2_0,0,?,class0
-1.038975,0,nom_2_0,0,?,class0
0.398277,1,nom_2_1,1,?,class0
0.54329,0,nom_2_0,0,?,class0
1.821423,1,nom_2_1,1,?,class0
-0.269586,1,nom_2_1,1,?,class0
1.312662,1,nom_2_1,1,?,class0
-0.28886,1,nom_2_0,1,?,class0
378.12325,1,nom_2_1,1,?,class0
-0.035118,1,nom_2_0,1,?,class0
0.88238,1,nom_2_1,1,?,class0
7.962786,1,nom_2_3,1,?,class1
-0.484308,0,nom_2_0,0,?,class0
0.555084,1,nom_2_0,1,?,class0
0.305971,1,nom_2_0,1,?,class0
0.859013,1,nom_2_1,1,?,class0
1.07966,1,nom_2_1,1,?,class0
0.692695,1,nom_2_1,1,?,?
-0.802199,0,nom_2_0,0,?,class0
1.381724,1,nom_2_1,1,?,class0
1.525999,1,nom_2_1,1,?,class0
-0.180286,0,nom_2_0,0,?,class0
-0.903152,0,nom_2_0,0,?,class0
-0.625118,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
-2.314082,0,nom_2_0,0,?,class0
1.066056,1,nom_2_0,1,?,class0
10.282936,1,nom_2_4,1,?,class2
9.401567,0,nom_2_3,0,?,class2
2.189436,1,nom_2_1,1,?,class0
0.264666,0,nom_2_0,0,?,class0
443.614429,1,nom_2_1,1,?,class0
-1.862993,0,nom_2_0,0,?,class0
0.400384,1,nom_2_1,1,?,class0
-0.332003,1,nom_2_0,1,?,class0
1.529446,1,nom_2_1,1,?,class0
0.686851,1,nom_2_0,1,?,class0
6.299624,1,nom_2_2,1,?,class1
1.756921,1,nom_2_0,1,?,class0
0.630106,1,nom_2_1,1,?,class0
0.602771,1,nom_2_1,1,?,class0
-0.098911,1,nom_2_0,1,?,class0
1.685717,1,nom_2_1,1,?,class0
5.211129,1,nom_2_2,1,?,class1
-0.733004,0,nom_2_0,0,?,class0
1.872279,1,nom_2_1,1,?,class0
-0.313628,0,nom_2_0,0,?,class0
0.54084,1,nom_2_1,1,?,class0
-0.085108,1,nom_2_1,1,?,?
-0.612723,0,nom_2_0,0,?,class0
-1.392058,0,nom_2_0,0,?,class0
0.39013,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,class0
0.319745,1,nom_2_0,1,?,class0
-0.259164,0,nom_2_0,0,?,class0
-1.70136,0,nom_2_0,0,?,class0
-132.794832,1,nom_2_0,1,?,class0
-0.709567,1,nom_2_0,1,?,class0
0.857086,0,nom_2_1,0,?,class0
0.37987,0,nom_2_0,0,?,class0
?,1,nom_2_0,1,?,class0
-0.146125,0,nom_2_0,0,?,class0
-1.608846,0,nom_2_0,0,?,class0
4.305531,1,nom_2_2,1,?,class1
-1.262938,0,nom_2_0,0,?,class0
0.703102,1,nom_2_1,1,?,class0
-1.255744,1,nom_2_0,1,?,class0
-0.59534,0,nom_2_0,0,?,class0
-1.307115,0,nom_2_0,0,?,class0
0.780805,0,nom_2_0,0,?,class0
0.455486,0,nom_2_0,0,?,class0
5.089111,1,nom_2_2,1,?,class1
-0.985059,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
9.758901,1,nom_2_3,1,?,class2
1.127408,1,nom_2_1,1,?,class0
1.319363,1,nom_2_1,1,?,class0
-0.288783,1,nom_2_0,1,?,class0
-0.764443,0,nom_2_0,0,?,class0
-2.936911,0,nom_2_0,0,?,class0
-0.522435,0,nom_2_0,0,?,class0
0.701057,1,nom_2_1,1,?,class0
0.900783,1,nom_2_1,1,?,class0
-1.965578,0,nom_2_0,0,?,class0
-135.132015,0,nom_2_0,0,?,class0
7.648274,1,nom_2_2,1,?,class1
1.123923,1,nom_2_1,1,?,class0
8.477291,0,nom_2_3,0,?,class2
-0.10053,0,nom_2_0,0,?,class0
5.539216,0,nom_2_2,0,?,class1
-0.227242,0,nom_2_0,0,?,class0
-621.725093,1,nom_2_0,1,?,class0
?,1,nom_2_1,1,?,class0
-1.749863,0,nom_2_0,0,?,class0
-0.075586,1,nom_2_0,1,?,class0
-1.692811,0,nom_2_0,0,?,class0
-0.373118,1,nom_2_0,1,?,class0
1.540516,1,nom_2_1,1,?,class0
1.613776,0,nom_2_0,0,?,class0
0.992528,1,nom_2_1,1,?,class0
0.087747,1,nom_2_1,1,?,class0
-0.429704,1,nom_2_0,1,?,?
-174.049014,1,nom_2_1,1,?,class0
0.716454,0,nom_2_0,0,?,class0
3.49326,1,nom_2_1,1,?,class0
0.166467,0,nom_2_0,0,?,class0
-0.413623,1,nom_2_0,1,?,class0
0.492192,1,nom_2_1,1,?,class0
0.362646,1,nom_2_1,1,?,class0
1.026446,1,nom_2_1,1,?,class0
1.644591,1,nom_2_1,1,?,class0
-0.554134,1,nom_2_0,1,?,class0
0.591365,1,nom_2_0,1,?,class0
-0.180012,0,nom_2_0,0,?,class0
-0.257925,0,nom_2_0,0,?,class0
0.039906,0,nom_2_0,0,?,class0
-365.119827,1,nom_2_1,1,?,class0
-0.389813,0,nom_2_0,0,?,class0
-0.320582,0,nom_2_0,0,?,class0
-0.414155,1,nom_2_0,1,?,class0
5.349895,0,nom_2_2,0,?,class1
-0.616686,0,nom_2_1,0,?,class0
1.225514,1,nom_2_1,1,?,class0
-0.827058,0,nom_2_0,0,?,class0
-0.523736,0,nom_2_1,0,?,class0
-0.740665,0,nom_2_0,0,?,class0
0.209596,1,nom_2_0,1,?,class0
0.442453,1,nom_2_1,1,?,class0
-0.774053,0,nom_2_0,0,?,class0
0.259331,1,nom_2_1,1,?,class0
-0.730621,0,nom_2_0,0,?,class0
-138.970699,0,nom_2_1,0,?,class0
-0.149582,1,nom_2_0,1,?,class0
0.771818,1,nom_2_0,1,?,class0
0.219274,0,nom_2_0,0,?,class0
-0.372135,0,nom_2_0,0,?,class0
1.527487,1,nom_2_0,1,?,class0
?,0,nom_2_0,0,?,class0
-1.298484,0,nom_2_0,0,?,class0
-0.672076,1,nom_2_0,1,?,class0
-0.254285,0,nom_2_0,0,?,class0
-0.226374,1,nom_2_1,1,?,class0
9.185801,1,nom_2_4,1,?,class2
-2.111436,1,nom_2_0,1,?,class0
-0.461222,0,nom_2_0,0,?,class0
4.414625,1,nom_2_2,1,?,class1
0.622042,1,nom_2_1,1,?,class0
0.18876,0,nom_2_0,0,?,class0
-1.068082,0,nom_2_0,0,?,class0
3.488887,0,nom_2_2,0,?,class1
-0.730525,0,nom_2_0,0,?,class0
-1.151314,0,nom_2_0,0,?,class0
-0.206426,0,nom_2_0,0,?,class0
0.517787,1,nom_2_1,1,?,class0
0.214015,0,nom_2_0,0,?,class0
2.564536,1,nom_2_1,1,?,class0
0.172845,0,nom_2_0,0,?,class0
0.242295,0,nom_2_1,0,?,class0
1.60175,1,nom_2_1,1,?,class0
-1.556112,0,nom_2_0,0,?,class0
4.707008,0,nom_2_2,0,?,class1
1.53957,1,nom_2_1,1,?,class0
-0.779023,0,nom_2_0,0,?,class0
0.467356,0,nom_2_1,0,?,class0
-0.472538,0,nom_2_0,0,?,class0
0.016569,1,nom_2_1,1,?,class0
9.070401,0,nom_2_3,0,?,class2
0.331255,0,nom_2_0,0,?,class0
-0.316082,1,nom_2_0,1,?,class0
0.021243,0,nom_2_0,0,?,class0
-1.080962,0,nom_2_0,0,?,class0
1.225079,1,nom_2_1,1,?,class0
9.780458,0,nom_2_4,0,?,class2
-1.158918,0,nom_2_0,0,?,class0
-0.598221,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
-0.181916,1,nom_2_0,1,?,class0
1.179453,1,nom_2_1,1,?,class0
0.786517,1,nom_2_1,1,?,?
0.182545,1,nom_2_1,1,?,class0
-243.945943,1,nom_2_0,1,?,class0
-2.143517,0,nom_2_0,0,?,class0
1.363534,1,nom_2_1,1,?,class0
1.733094,1,nom_2_1,1,?,class0
0.206507,1,nom_2_1,1,?,class0
-0.12734,0,nom_2_1,0,?,class0
0.295585,0,nom_2_1,0,?,?
-0.904022,0,nom_2_0,0,?,class0
0.161279,0,nom_2_1,0,?,class0
-0.592817,1,nom_2_0,1,?,class0
8.118101,0,nom_2_3,0,?,class2
-2.981986,0,nom_2_0,0,?,class0
0.499392,0,nom_2_0,0,?,class0
-1.362197,0,nom_2_0,0,?,class0
0.286769,1,nom_2_1,1,?,class0
-0.355332,0,nom_2_0,0,?,class0
1.893191,1,nom_2_1,1,?,class0
-0.205155,0,nom_2_0,0,?,class0
?,1,nom_2_0,1,?,class0
0.490001,1,nom_2_1,1,?,class0
0.965679,1,nom_2_1,1,?,class0
0.273024,0,nom_2_0,0,?,class0
2157.845526,1,nom_2_1,1,?,class0
1.092941,1,nom_2_1,1,?,class0
?,1,nom_2_2,1,?,class1
10.003771,1,nom_2_3,1,?,class2
-0.569716,1,nom_2_0,1,?,class0
-0.527498,0,nom_2_0,0,?,class0
6.129557,1,nom_2_2,1,?,class1
-1.77073,0,nom_2_0,0,?,class0
-2.369399,0,nom_2_0,0,?,class0
-0.205896,1,nom_2_0,1,?,class0
-0.567766,0,nom_2_0,0,?,class0
-1.579778,0,nom_2_0,0,?,class0
-0.041403,0,nom_2_0,0,?,class0
-726.179937,0,nom_2_0,0,?,class0
-1.822706,0,nom_2_0,0,?,class0
-0.280749,0,nom_2_0,0,?,class0
0.400717,1,nom_2_1,1,?,class0
-0.061819,1,nom_2_0,1,?,class0
-1.560408,0,nom_2_0,0,?,class0
-0.13563,0,nom_2_0,0,?,class0
0.191156,1,nom_2_0,1,?,class0
0.171861,0,nom_2_0,0,?,class0
1.516195,1,nom_2_1,1,?,class0
1073.82793,0,nom_2_0,0,?,class0
-0.666091,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
1.686726,1,nom_2_1,1,?,class0
0.098577,0,nom_2_0,0,?,class0
0.359466,1,nom_2_1,1,?,class0
-0.37097,1,nom_2_0,1,?,class0
1.288168,1,nom_2_1,1,?,class0
1.435695,1,nom_2_1,1,?,class0
-0.558176,0,nom_2_0,0,?,class0
-0.184838,0,nom_2_1,0,?,class0
1.592951,1,nom_2_1,1,?,class0
?,0,nom_2_1,0,?,class0
1.357964,1,nom_2_1,1,?,class0
1.214029,1,nom_2_1,1,?,class0
1.201061,1,nom_2_0,1,?,class0
7.298296,1,nom_2_2,1,?,?
0.457534,1,nom_2_1,1,?,class0
0.99291,1,nom_2_0,1,?,class0
?,1,nom_2_1,1,?,class0
1.100929,1,nom_2_1,1,?,class0
-0.907751,0,nom_2_0,0,?,class0
0.164141,1,nom_2_1,1,?,?
-0.046684,1,nom_2_1,1,?,class0
0.857602,1,nom_2_1,1,?,class0
1.092797,1,nom_2_0,1,?,class0
-0.440051,0,nom_2_0,0,?,class0
-0.567883,0,nom_2_0,0,?,class0
4.735098,1,nom_2_2,1,?,class1
-1.051645,0,nom_2_0,0,?,class0
0.906829,1,nom_2_1,1,?,class0
0.057135,1,nom_2_0,1,?,class0
-1.330383,0,nom_2_0,0,?,class0
-0.045311,1,nom_2_1,1,?,class0
0.489715,1,nom_2_1,1,?,class0
-0.94428,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
-0.619042,1,nom_2_1,1,?,class0
-0.689962,0,nom_2_0,0,?,class0
0.725759,1,nom_2_1,1,?,class0
9.576486,0,nom_2_3,0,?,class2
-0.53737,0,nom_2_0,0,?,class0
0.996097,1,nom_2_0,1,?,class0
2417.7015,1,nom_2_1,1,?,class0
0.221117,1,nom_2_1,1,?,class0
0.29712,1,nom_2_0,1,?,class0
1.536341,1,nom_2_1,1,?,class0
-1.171622,0,nom_2_0,0,?,class0
-0.935509,0,nom_2_0,0,?,class0
-1.567288,0,nom_2_0,0,?,?
-1.464806,0,nom_2_0,0,?,class0
1.746415,1,nom_2_1,1,?,class0
-0.298597,0,nom_2_0,0,?,class0
10.501402,1,nom_2_4,1,?,?
407.155568,1,nom_2_1,1,?,class0
0.597504,0,nom_2_1,0,?,class0
4.621806,0,nom_2_2,0,?,class1
0.130606,1,nom_2_0,1,?,class0
-0.310558,0,nom_2_1,0,?,class0
-0.522424,0,nom_2_0,0,?,class0
1091.003744,1,nom_2_1,1,?,class0
-1.005012,0,nom_2_0,0,?,class0
1.16992,1,nom_2_1,1,?,class0
-0.385789,0,nom_2_1,0,?,class0
-0.792195,0,nom_2_0,0,?,class0
-0.123971,0,nom_2_0,0,?,class0
1.169664,1,nom_2_1,1,?,class0
2.60345,1,nom_2_1,1,?,class0
-1.963564,0,nom_2_0,0,?,class0
-0.031518,0,nom_2_0,0,?,class0
0.411315,1,nom_2_1,1,?,class0
-0.552121,0,nom_2_0,0,?,class0
-0.667339,0,nom_2_0,0,?,class0
1.012454,1,nom_2_1,1,?,class0
0.212645,0,nom_2_0,0,?,class0
1.753747,1,nom_2_1,1,?,class0
0.14701,0,nom_2_0,0,?,class0
0.320171,0,nom_2_0,0,?,class0
-0.247025,1,nom_2_0,1,?,class0
1.146957,1,nom_2_1,1,?,class0
-1.436665,0,nom_2_0,0,?,class0
-0.214454,1,nom_2_1,1,?,?
1.027445,1,nom_2_1,1,?,?
4.845094,1,nom_2_2,1,?,class1
-0.345639,1,nom_2_1,1,?,class0
-0.245136,0,nom_2_0,0,?,class0
-0.584273,1,nom_2_0,1,?,class0
1.286767,1,nom_2_1,1,?,class0
-1.123502,0,nom_2_0,0,?,class0
4.932812,1,nom_2_2,1,?,class1
-0.587233,1,nom_2_1,1,?,class0
-0.234295,0,nom_2_0,0,?,class0
-0.985037,0,nom_2_0,0,?,class0
0.760687,1,nom_2_1,1,?,class0
-0.135124,1,nom_2_1,1,?,class0
0.096577,0,nom_2_0,0,?,?
0.192195,1,nom_2_0,1,?,class0
0.282938,1,nom_2_1,1,?,class0
5.520341,1,nom_2_2,1,?,class1
0.053316,1,nom_2_0,1,?,class0
